upon,1.316957652
,
against,1.315936107
,
away,1.315750371
,
many,1.315193165
,
home,1.315100297
,
myself,1.315007429
,
"""that",1.315007429
,
while,1.314728826
,
seen,1.31417162
,
does,1.314078752
,
going,1.313893016
,
cottage,1.313800149
,
perhaps,1.313521545
,
reason,1.313521545
,
over,1.312778603
,
short,1.312685736
,
under,1.311942793
,
just,1.31166419
,
man,1.310549777
,
friends,1.310549777
,
whose,1.310549777
,
came,1.310364042
,
believe,1.310364042
,
long,1.309899703
,
feelings,1.309899703
,
almost,1.309806835
,
still,1.309435364
,
go,1.309435364
,
engagement,1.309435364
,
"""it",1.309435364
,
eyes,1.309249629
,
himself,1.308878158
,
half,1.308878158
,
continued,1.308692422
,
looked,1.308599554
,
nor,1.307578009
,
find,1.307578009
,
enough,1.307206538
,
took,1.307206538
,
others,1.307206538
,
look,1.306649331
,
that,1.306556464
,
those,1.306092125
,
returned,1.305999257
,
middleton,1.305906389
,
least,1.305534918
,
situation,1.305070579
,
end,1.304791976
,
him.,1.304327637
,
therefore,1.304141902
,
whom,1.303863299
,
comfort,1.303863299
,
acquaintance,1.303863299
,
because,1.302934621
,
able,1.302934621
,
where,1.302748886
,
till,1.302656018
,
ferrars,1.302470282
,
poor,1.302470282
,
side,1.302470282
,
manner,1.301634473
,
certainly,1.301448737
,
town,1.301263001
,
dear,1.300705795
,
thousand,1.300705795
,
another,1.300427192
,
suppose,1.300148588
,
obliged,1.29968425
,
marianne's,1.299405646
,
known,1.299405646
,
happiness,1.299034175
,
heard,1.298662704
,
determined,1.298662704
,
subject,1.298105498
,
together,1.297734027
,
pleasure,1.297362556
,
knew,1.297269688
,
few,1.296619614
,
"""and",1.295505201
,
given,1.295505201
,
particular,1.295505201
,
really,1.294947994
,
wished,1.294483655
,
people,1.294390788
,
down,1.294205052
,
sister's,1.294205052
,
whole,1.293276374
,
indeed,1.292997771
,
three,1.292719168
,
brought,1.292719168
,
each,1.292254829
,
happy,1.291604755
,
feel,1.291604755
,
spirits,1.291604755
,
beyond,1.291326152
,
glad,1.291233284
,
chapter,1.290861813
,
attention,1.290118871
,
visit,1.2897474
,
she,1.288818722
,
like,1.288540119
,
wish,1.287982912
,
world,1.287611441
,
elinor's,1.287332838
,
them.,1.287147103
,
mother's,1.287147103
,
passed,1.287147103
,
"""but",1.286311293
,
way,1.285939822
,
"""you",1.284546805
,
brother,1.284546805
,
regard,1.283060921
,
rest,1.282968053
,
these,1.282132244
,
having,1.282039376
,
place,1.281946508
,
since,1.281946508
,
something,1.281760773
,
us,1.281575037
,
opinion,1.281017831
,
her.,1.28064636
,
behaviour,1.279346211
,
take,1.27897474
,
put,1.277860327
,
hope,1.277488856
,
leave,1.276931649
,
within,1.276653046
,
done,1.276560178
,
between,1.275631501
,
love,1.275538633
,
found,1.275167162
,
park,1.274888559
,
our,1.274145617
,
person,1.274145617
,
body,1.273867013
,
morning,1.272566865
,
general,1.271823923
,
woman,1.271173848
,
present,1.270430906
,
farther,1.2698737
,
family,1.269316493
,
far,1.269316493
,
better,1.268759287
,
moment,1.267737741
,
yet,1.267644874
,
here,1.267644874
,
letter,1.265973254
,
neither,1.265880386
,
barton,1.263744428
,
called,1.263744428
,
gave,1.261144131
,
rather,1.260958395
,
perfectly,1.259843982
,
both,1.259379643
,
affection,1.257057949
,
kindness,1.255943536
,
i,1.253343239
,
room,1.252786033
,
edward's,1.252693165
,
already,1.252043091
,
whether,1.248885587
,
friend,1.248142645
,
interest,1.245078009
,
matter,1.244427935
,
old,1.241270431
,
seeing,1.240713224
,
sat,1.240434621
,
evening,1.238670134
,
street,1.238670134
,
"""no",1.236998514
,
saying,1.236998514
,
talk,1.235141159
,
want,1.235048291
,
ought,1.233655275
,
name,1.233562407
,
equally,1.233283804
,
party,1.231612184
,
possible,1.231426449
,
engaged,1.230312036
,
through,1.2301263
,
added,1.229569094
,
directly,1.22808321
,
sisters,1.227804606
,
robert,1.227340267
,
spent,1.226968796
,
entered,1.226690193
,
norland,1.225854383
,
business,1.225854383
,
london,1.22473997
,
minutes,1.224554235
,
marriage,1.224182764
,
dare,1.223625557
,
doubt,1.223254086
,
hand,1.222789747
,
account,1.222139673
,
you.,1.222139673
,
return,1.221953938
,
it;,1.22102526
,
received,1.220560921
,
giving,1.220282318
,
real,1.219817979
,
conversation,1.219725111
,
door,1.219539376
,
fanny,1.218889302
,
willoughby's,1.218796434
,
power,1.217496285
,
married,1.216939079
,
hour,1.216939079
,
lucy's,1.216939079
,
ready,1.216660475
,
suffered,1.216567608
,
longer,1.216381872
,
spite,1.21563893
,
back,1.21563893
,
affair,1.215360327
,
steeles,1.214524517
,
repeated,1.214338782
,
night,1.214245914
,
days,1.213967311
,
means,1.21359584
,
particularly,1.21359584
,
confidence,1.21359584
,
silence,1.213224368
,
whatever,1.212945765
,
pretty,1.212481426
,
near,1.212481426
,
forced,1.212481426
,
began,1.212388559
,
fear,1.212109955
,
steele,1.21192422
,
surprised,1.21192422
,
head,1.211738484
,
appearance,1.21108841
,
declared,1.21108841
,
sorry,1.210531204
,
life,1.210438336
,
years,1.2102526
,
"""we",1.2102526
,
"""oh",1.209695394
,
change,1.209602526
,
entirely,1.209509658
,
talked,1.209509658
,
object,1.209323923
,
jennings's,1.209231055
,
word,1.209138187
,
easily,1.209138187
,
pain,1.208952452
,
hearing,1.208580981
,
taking,1.208023774
,
call,1.207466568
,
elinor.,1.207280832
,
resolution,1.207280832
,
thoughts,1.206816493
,
assure,1.20653789
,
walked,1.20653789
,
yourself,1.20653789
,
hours,1.206166419
,
pleased,1.206073551
,
greater,1.205887816
,
meeting,1.205794948
,
sometimes,1.204959138
,
got,1.20486627
,
appear,1.204680535
,
point,1.204401932
,
greatest,1.203937593
,
full,1.203844725
,
ladies,1.203566122
,
care,1.203566122
,
likely,1.203566122
,
brandon's,1.203566122
,
don't,1.203566122
,
else,1.203380386
,
delaford,1.203287519
,
carriage,1.203008915
,
coming,1.202637444
,
necessary,1.202637444
,
country,1.202544577
,
usual,1.202451709
,
distress,1.201708767
,
open,1.201337296
,
small,1.201337296
,
silent,1.201337296
,
making,1.201337296
,
"""if",1.201337296
,
anxious,1.20115156
,
spoke,1.201058692
,
marianne.,1.200780089
,
set,1.200594354
,
ask,1.200501486
,
feeling,1.200408618
,
countenance,1.20031575
,
"""how",1.200037147
,
why,1.199851412
,
"you.""",1.199851412
,
fixed,1.199387073
,
ma'am,1.199294205
,
past,1.19910847
,
taken,1.198736999
,
company,1.198551263
,
me.,1.198458395
,
manners,1.19827266
,
words,1.19827266
,
week,1.197994056
,
"it.""",1.197994056
,
"""your",1.197994056
,
expected,1.197622585
,
surprise,1.197622585
,
round,1.197622585
,
leaving,1.19743685
,
low,1.197251114
,
state,1.196879643
,
conduct,1.196693908
,
five,1.196136701
,
use,1.196136701
,
unfortunate,1.196136701
,
let,1.196043834
,
believed,1.19576523
,
understand,1.195672363
,
asked,1.195486627
,
satisfaction,1.195208024
,
instantly,1.195208024
,
misery,1.195208024
,
probably,1.195208024
,
wonder,1.194743685
,
deal,1.194650817
,
circumstances,1.194650817
,
bear,1.194279346
,
exceedingly,1.194000743
,
live,1.193536404
,
comfortable,1.193536404
,
"""he",1.193536404
,
table,1.193536404
,
marry,1.193350669
,
satisfied,1.193164933
,
kept,1.193072065
,
case,1.192793462
,
get,1.192421991
,
seems,1.192421991
,
seem,1.192421991
,
husband,1.192143388
,
her;,1.191864785
,
afraid,1.191864785
,
settled,1.191679049
,
joy,1.191586181
,
met,1.191121842
,
right,1.191028975
,
"""well",1.191028975
,
different,1.190936107
,
among,1.190564636
,
wife,1.1903789
,
character,1.1903789
,
months,1.1903789
,
scarcely,1.190193165
,
certain,1.189728826
,
keep,1.189635958
,
reached,1.189635958
,
four,1.189078752
,
formed,1.189078752
,
either,1.188985884
,
expectation,1.188707281
,
dinner,1.188707281
,
"""yes",1.188521545
,
invitation,1.18833581
,
assured,1.187964339
,
acquainted,1.187964339
,
course,1.187685736
,
curiosity,1.187685736
,
answered,1.187592868
,
future,1.187035661
,
new,1.186849926
,
room.,1.186849926
,
exactly,1.186385587
,
arrival,1.186106984
,
children,1.186014116
,
margaret,1.185735513
,
fine,1.185735513
,
painful,1.185735513
,
wanted,1.185549777
,
serious,1.185456909
,
convinced,1.184992571
,
alone,1.184992571
,
above,1.184992571
,
was,1.184435364
,
fancy,1.184063893
,
daughter,1.184063893
,
tried,1.18378529
,
best,1.183506686
,
knowing,1.183320951
,
child,1.183228083
,
herself.,1.183135215
,
natural,1.183135215
,
smallest,1.183135215
,
"""what",1.18294948
,
all.,1.182299406
,
agreeable,1.181835067
,
opportunity,1.181742199
,
themselves,1.18127786
,
allow,1.18127786
,
devonshire,1.18127786
,
talking,1.181184993
,
meet,1.180906389
,
impossible,1.180720654
,
resolved,1.180534918
,
elinor;,1.180442051
,
pounds,1.180349183
,
taste,1.179884844
,
mean,1.179606241
,
strong,1.179420505
,
speaking,1.179420505
,
doing,1.179049034
,
supposed,1.179049034
,
idea,1.178863299
,
event,1.178677563
,
common,1.178491828
,
turned,1.178306092
,
girl,1.177934621
,
you;,1.177934621
,
face,1.17756315
,
afterwards,1.177470282
,
son,1.177098811
,
dashwoods,1.176913076
,
latter,1.176913076
,
more.,1.176913076
,
expect,1.176820208
,
prevent,1.176820208
,
year,1.175984398
,
knowledge,1.17589153
,
sake,1.175705795
,
"""my",1.175705795
,
remained,1.175334324
,
delighted,1.175148588
,
lost,1.175148588
,
wishes,1.174777117
,
favourite,1.174777117
,
anything,1.174777117
,
considered,1.174591382
,
appeared,1.174219911
,
question,1.174034175
,
early,1.17384844
,
stay,1.173476969
,
used,1.173476969
,
share,1.173384101
,
fortune,1.172919762
,
living,1.172734027
,
gone,1.172734027
,
immediate,1.172641159
,
produced,1.172455423
,
answer,1.172362556
,
"""to",1.172083952
,
favour,1.171991085
,
bed,1.171805349
,
sitting,1.171619614
,
judgment,1.171526746
,
large,1.171062407
,
money,1.170690936
,
earnest,1.170505201
,
attachment,1.17013373
,
ten,1.17013373
,
regret,1.17013373
,
looking,1.17013373
,
liberty,1.17013373
,
view,1.169855126
,
sense,1.168833581
,
proper,1.168647845
,
"""she",1.16846211
,
gentleman,1.168369242
,
truth,1.168276374
,
delight,1.168183507
,
effect,1.168090639
,
sister.,1.167347697
,
servant,1.16679049
,
promise,1.166604755
,
hundred,1.166419019
,
hoped,1.166326152
,
society,1.166233284
,
concern,1.166233284
,
former,1.166140416
,
thinking,1.165118871
,
merely,1.164561664
,
plan,1.164561664
,
particulars,1.164561664
,
advantage,1.164283061
,
happened,1.164097325
,
berkeley,1.163540119
,
joined,1.163447251
,
admiration,1.162797177
,
eager,1.162704309
,
occasion,1.162332838
,
charlotte,1.161961367
,
before.,1.161775632
,
staying,1.161032689
,
affectionate,1.160846954
,
notice,1.160382615
,
necessity,1.160382615
,
second,1.160104012
,
circumstance,1.159268202
,
disposition,1.158989599
,
wait,1.158803863
,
equal,1.158432392
,
"""is",1.158432392
,
house.,1.157503715
,
tenderness,1.157225111
,
sent,1.157132244
,
eye,1.156760773
,
fond,1.156482169
,
mother.,1.155739227
,
thus,1.15564636
,
dashwood's,1.155274889
,
chance,1.155089153
,
cold,1.154531947
,
allowed,1.154067608
,
otherwise,1.15397474
,
desire,1.153417533
,
unable,1.153417533
,
harley,1.153046062
,
consider,1.152581724
,
bring,1.152488856
,
worth,1.152210253
,
beauty,1.151745914
,
daughters,1.151560178
,
cleveland,1.151560178
,
connection,1.150910104
,
constant,1.150631501
,
avoid,1.150445765
,
elegance,1.150074294
,
astonishment,1.150074294
,
read,1.149702823
,
wrong,1.149331352
,
late,1.148681278
,
eldest,1.148681278
,
looks,1.14858841
,
journey,1.148402675
,
likewise,1.147845468
,
followed,1.1477526
,
me;,1.147102526
,
father,1.14691679
,
walk,1.146731055
,
remember,1.146173848
,
friendship,1.145616642
,
estate,1.145152303
,
become,1.145059435
,
window,1.144595097
,
nobody,1.144130758
,
himself.,1.143666419
,
letters,1.143387816
,
tears,1.143016345
,
unhappy,1.142644874
,
relief,1.142273403
,
attended,1.141716196
,
difficulty,1.141437593
,
mentioned,1.14115899
,
combe,1.140880386
,
help,1.140044577
,
especially,1.139858841
,
anxiety,1.139673105
,
pause,1.13948737
,
conviction,1.138372957
,
indifference,1.138280089
,
hopes,1.138187221
,
disappointed,1.138094354
,
respect,1.136701337
,
attempt,1.136701337
,
inquiry,1.136701337
,
compassion,1.136701337
,
inclination,1.135308321
,
cousins,1.135215453
,
enjoyment,1.135122585
,
times,1.135029718
,
information,1.133915305
,
weather,1.133729569
,
smile,1.133543834
,
"""do",1.133358098
,
"""for",1.132522288
,
recollection,1.132243685
,
forward,1.131965082
,
melancholy,1.131686478
,
declare,1.131129272
,
entrance,1.130757801
,
address,1.13038633
,
things,1.130014859
,
agitation,1.129829123
,
during,1.129736256
,
consequence,1.129271917
,
"him.""",1.128807578
,
relations,1.128528975
,
exertion,1.128343239
,
soul,1.128343239
,
ferrars's,1.127786033
,
weeks,1.127228826
,
edward.,1.127228826
,
honour,1.126950223
,
danger,1.12667162
,
difficulties,1.126300149
,
trust,1.125928678
,
day.,1.125650074
,
secret,1.125557207
,
meant,1.125
,
that.,1.124814264
,
fresh,1.124628529
,
finding,1.12416419
,
became,1.124071322
,
disappointment,1.12332838
,
simple,1.12332838
,
smith,1.12332838
,
observed,1.122771174
,
handsome,1.122492571
,
turning,1.122028232
,
music,1.121842496
,
loss,1.121656761
,
world.,1.121378158
,
style,1.120913819
,
hair,1.120728083
,
none,1.120356612
,
lived,1.119985141
,
smart,1.119985141
,
morton,1.119985141
,
him;,1.119427935
,
need,1.119335067
,
turn,1.118870728
,
consciousness,1.118870728
,
behind,1.118592125
,
mutual,1.118127786
,
proved,1.117942051
,
do.,1.117756315
,
herself;,1.117756315
,
men,1.117384844
,
middleton's,1.117199108
,
yes,1.116827637
,
utmost,1.11673477
,
exeter,1.116641902
,
led,1.116177563
,
loved,1.11589896
,
john's,1.115806092
,
eagerly,1.115527489
,
intelligence,1.115527489
,
hands,1.115527489
,
income,1.114598811
,
except,1.114413076
,
suffering,1.114413076
,
palmer's,1.114413076
,
drawing-room,1.114320208
,
heavy,1.11422734
,
calm,1.113298663
,
instead,1.113112927
,
nature,1.113020059
,
form,1.113020059
,
persuaded,1.112927192
,
influence,1.112927192
,
"""the",1.11218425
,
duty,1.111905646
,
mistaken,1.111627043
,
prevented,1.111627043
,
capable,1.111441308
,
strange,1.111441308
,
moment's,1.111069837
,
one.,1.110698366
,
air,1.110326895
,
disposed,1.110234027
,
gratitude,1.109955423
,
on.,1.109955423
,
feared,1.109491085
,
alarm,1.109026746
,
observation,1.10884101
,
due,1.10884101
,
twice,1.108469539
,
returning,1.108283804
,
marrying,1.107726597
,
evil,1.107726597
,
unwilling,1.107447994
,
conscience,1.107355126
,
ill,1.107076523
,
aware,1.106983655
,
minute,1.106612184
,
laughed,1.106426449
,
forget,1.106333581
,
pity,1.106054978
,
charming,1.105869242
,
TRUE,1.105497771
,
won't,1.105497771
,
injured,1.105312036
,
excuse,1.1051263
,
esteem,1.104661961
,
purpose,1.104661961
,
grateful,1.104383358
,
importance,1.10429049
,
"""oh!",1.104011887
,
middletons,1.103826152
,
note,1.103454681
,
difference,1.103268945
,
pray,1.103268945
,
writing,1.103268945
,
time.,1.102526003
,
stairs,1.102526003
,
write,1.1022474
,
monstrous,1.1022474
,
lately,1.102154532
,
ease,1.101875929
,
rose,1.101225854
,
dared,1.101225854
,
carried,1.101040119
,
sit,1.101040119
,
walking,1.101040119
,
emotion,1.100482912
,
please,1.100204309
,
drew,1.099925706
,
indifferent,1.099925706
,
--,1.099832838
,
again.,1.099554235
,
beginning,1.099182764
,
several,1.099089896
,
naturally,1.098811293
,
six,1.098625557
,
suspicion,1.098625557
,
forgot,1.098161218
,
quitted,1.098068351
,
breakfast,1.09769688
,
recovered,1.09769688
,
receiving,1.097418276
,
written,1.097325409
,
"""indeed",1.097139673
,
temper,1.096582467
,
amusement,1.096582467
,
parties,1.096303863
,
spoken,1.096210996
,
"""not",1.096118128
,
offer,1.09602526
,
fancied,1.095839525
,
sweet,1.095468053
,
work,1.095096582
,
extremely,1.095003715
,
whenever,1.094910847
,
all;,1.094910847
,
delightful,1.094725111
,
intimate,1.09435364
,
folly,1.094075037
,
beau,1.093982169
,
supported,1.093796434
,
quiet,1.093517831
,
mention,1.093424963
,
join,1.093239227
,
acknowledge,1.093053492
,
lucky,1.093053492
,
continual,1.092589153
,
receive,1.092124814
,
wishing,1.092124814
,
raised,1.092124814
,
expressed,1.092124814
,
tea,1.092031947
,
civility,1.091381872
,
public,1.091196137
,
interesting,1.091010401
,
placed,1.091010401
,
warmth,1.090824666
,
required,1.090731798
,
gay,1.090267459
,
away.,1.090174591
,
creature,1.089988856
,
confess,1.089895988
,
express,1.089524517
,
arrived,1.089338782
,
forgiven,1.089338782
,
discourse,1.088967311
,
send,1.088967311
,
twenty,1.088781575
,
third,1.088410104
,
praise,1.088224368
,
easy,1.087945765
,
judged,1.087945765
,
understood,1.08776003
,
prepared,1.087667162
,
urged,1.087481426
,
calmness,1.08692422
,
suspect,1.08692422
,
girls,1.086552749
,
expense,1.086552749
,
procured,1.086552749
,
accept,1.086552749
,
presence,1.085902675
,
grave,1.085624071
,
broken,1.085624071
,
vanity,1.085438336
,
cause,1.085345468
,
alteration,1.085159733
,
attend,1.084881129
,
tone,1.084695394
,
perceive,1.084323923
,
bringing,1.084323923
,
calling,1.084138187
,
openly,1.083859584
,
companion,1.083766716
,
attached,1.083766716
,
waiting,1.08320951
,
pleasant,1.083023774
,
encouragement,1.082930906
,
reproach,1.082838039
,
secrecy,1.082838039
,
engage,1.0823737
,
solicitude,1.082095097
,
variety,1.081909361
,
force,1.081816493
,
dashwood.,1.081723626
,
civil,1.081723626
,
itself,1.080980684
,
probable,1.080980684
,
warmly,1.080794948
,
composure,1.080516345
,
altogether,1.080423477
,
"""mr.",1.080052006
,
happy.,1.07986627
,
be.,1.079773403
,
both.,1.079309064
,
"""there",1.079123328
,
uncertain,1.079123328
,
remain,1.078751857
,
news,1.078751857
,
cousin,1.078194651
,
knows,1.078101783
,
treated,1.07782318
,
hurried,1.077730312
,
removed,1.077637444
,
employed,1.077265973
,
marianne;,1.076894502
,
caught,1.076708767
,
afford,1.076523031
,
hastily,1.076523031
,
orders,1.076337296
,
probability,1.075687221
,
allenham,1.075687221
,
perceived,1.075408618
,
following,1.075408618
,
frequently,1.075222883
,
it!,1.074665676
,
"""in",1.074479941
,
fell,1.074479941
,
reasonable,1.074294205
,
parsonage,1.074015602
,
understanding,1.073922734
,
"""a",1.073644131
,
opened,1.073551263
,
other.,1.07327266
,
astonished,1.073179792
,
close,1.073179792
,
highly,1.072622585
,
together.,1.072622585
,
parlour,1.072622585
,
watched,1.072343982
,
overcome,1.072065379
,
burst,1.072065379
,
ignorance,1.071693908
,
"""did",1.07160104
,
borne,1.071508172
,
prospect,1.071322437
,
greatly,1.070950966
,
justice,1.070858098
,
"""this",1.07076523
,
possession,1.070672363
,
censure,1.070579495
,
seven,1.070022288
,
lively,1.069836553
,
endeavouring,1.069836553
,
attempting,1.069836553
,
violent,1.069650817
,
match,1.069557949
,
lord!,1.069000743
,
dislike,1.068907875
,
age,1.06872214
,
length,1.06872214
,
colonel's,1.068536404
,
sight,1.068443536
,
indignation,1.068164933
,
opposition,1.067979198
,
drawn,1.067607727
,
thirty,1.067514859
,
proud,1.067329123
,
imagine,1.067236256
,
willoughby.,1.06705052
,
beautiful,1.066493314
,
engagements,1.066493314
,
beg,1.066493314
,
proof,1.066121842
,
secure,1.066028975
,
communication,1.065657504
,
wondered,1.065471768
,
mama,1.0653789
,
notion,1.065193165
,
own.,1.064821694
,
more;,1.064821694
,
thoroughly,1.064450223
,
enter,1.064264487
,
remembrance,1.064264487
,
hurt,1.063985884
,
trouble,1.063614413
,
welcome,1.063428678
,
heartily,1.06333581
,
in,1.063150074
,
fire,1.063150074
,
can't,1.063150074
,
mine,1.062407132
,
interested,1.062407132
,
o'clock,1.062407132
,
laid,1.062314264
,
spirit,1.062035661
,
tomorrow,1.061478455
,
this;,1.061478455
,
concluded,1.061385587
,
"""perhaps",1.061199851
,
warm,1.060921248
,
stopped,1.060642645
,
again;,1.060549777
,
distance,1.060364042
,
assist,1.059992571
,
persuasion,1.059806835
,
finished,1.059806835
,
delay,1.0596211
,
wrote,1.059342496
,
silence.,1.058971025
,
pressed,1.05878529
,
acknowledged,1.058692422
,
assurances,1.058692422
,
comparison,1.058320951
,
telling,1.058135215
,
objects,1.057763744
,
everything,1.057578009
,
couple,1.057578009
,
garden,1.057299406
,
apology,1.057299406
,
fortnight,1.056835067
,
support,1.056463596
,
"me.""",1.056463596
,
sensible,1.056370728
,
sudden,1.05627786
,
yesterday,1.055906389
,
bestow,1.055627786
,
assistance,1.055349183
,
inconvenience,1.055256315
,
earnestly,1.055163447
,
mother;,1.054977712
,
conscious,1.054791976
,
says,1.05423477
,
moments,1.05423477
,
hold,1.054049034
,
a-year,1.053956166
,
listened,1.053956166
,
smiling,1.053213224
,
consent,1.053120357
,
home.,1.053120357
,
bad,1.053120357
,
amiable,1.052748886
,
profession,1.052284547
,
evident,1.052191679
,
"""as",1.052191679
,
restored,1.052005944
,
assurance,1.051541605
,
jennings.,1.051448737
,
rich,1.051263001
,
harris,1.051263001
,
approbation,1.051170134
,
parted,1.05089153
,
lock,1.050612927
,
lips,1.050520059
,
respectable,1.050334324
,
valley,1.050334324
,
"""when",1.050148588
,
them;,1.049777117
,
picture,1.049777117
,
watching,1.049777117
,
suffer,1.049405646
,
private,1.049127043
,
lord,1.049034175
,
concerned,1.048941308
,
consolation,1.048662704
,
design,1.048476969
,
safely,1.048291233
,
contrary,1.048105498
,
justify,1.048105498
,
reflection,1.047548291
,
waited,1.047548291
,
advise,1.047548291
,
softened,1.047269688
,
opinions,1.047083952
,
miserable,1.046805349
,
"it?""",1.046619614
,
sending,1.046433878
,
sincere,1.046433878
,
occurred,1.046062407
,
deceived,1.046062407
,
explanation,1.045690936
,
complexion,1.045598068
,
increase,1.045319465
,
delicacy,1.045319465
,
increased,1.045040862
,
objection,1.044762259
,
dashwood;,1.044762259
,
well;,1.044576523
,
propriety,1.044205052
,
informed,1.044019316
,
catching,1.043926449
,
relation,1.043833581
,
us.,1.043833581
,
leisure,1.043090639
,
colour,1.043090639
,
spared,1.043090639
,
inquiries,1.042997771
,
removal,1.042904903
,
fix,1.042347697
,
sort,1.042254829
,
promised,1.041976226
,
affliction,1.041976226
,
attending,1.041976226
,
oxford,1.041604755
,
seated,1.041419019
,
imprudence,1.041047548
,
raise,1.040954681
,
lay,1.040861813
,
language,1.040861813
,
ran,1.04058321
,
stood,1.040118871
,
was.,1.040118871
,
spend,1.039933135
,
gained,1.0397474
,
suddenly,1.0397474
,
struck,1.039375929
,
so.,1.039190193
,
"""why",1.03891159
,
fears,1.03891159
,
terms,1.038632987
,
reward,1.038632987
,
imagination,1.038261516
,
rain,1.03807578
,
ever.,1.037890045
,
exclaimed,1.037890045
,
remaining,1.037518574
,
thrown,1.037332838
,
unfortunately,1.03723997
,
motive,1.037147103
,
myself.,1.036868499
,
cheerfulness,1.03640416
,
fact,1.03640416
,
meaning,1.03640416
,
sunk,1.03640416
,
related,1.035846954
,
sleep,1.035661218
,
slight,1.035568351
,
miles,1.035475483
,
degree,1.035289747
,
fortitude,1.034918276
,
dreadful,1.034825409
,
convince,1.034732541
,
ideas,1.034546805
,
robert's,1.034268202
,
intended,1.034175334
,
odd,1.034175334
,
nothing.,1.033896731
,
sorrow,1.033803863
,
superior,1.033618128
,
"""colonel",1.033618128
,
resist,1.033432392
,
invited,1.033060921
,
submit,1.033060921
,
doctor,1.032968053
,
resemblance,1.032782318
,
politeness,1.03268945
,
uneasiness,1.03268945
,
maid,1.032317979
,
longer.,1.032225111
,
solitude,1.031946508
,
excellent,1.031760773
,
merit,1.031760773
,
prove,1.031667905
,
"""at",1.031389302
,
speech,1.031203566
,
sufferings,1.031017831
,
brother's,1.030832095
,
spare,1.030739227
,
laugh,1.030553492
,
trying,1.030460624
,
business.,1.030367756
,
ceased,1.029903418
,
besides,1.029717682
,
active,1.029717682
,
leaning,1.029717682
,
rising,1.029717682
,
cruel,1.029067608
,
"them.""",1.02897474
,
pass,1.02897474
,
desirous,1.028881872
,
recommended,1.028696137
,
triumph,1.028417533
,
plainly,1.028231798
,
